alpha_true,gamma_true,phi_true,r_true,rep,seed,success,error,T,mu_true,mu_est,phi_est,alpha_est,gamma_est,r_est,gamma0_mu_est,gamma0_phi_est,gamma0_alpha_est,gamma0_r_est,joint_nll,gamma0_nll,bic_joint,bic_gamma0,delta_nll_gamma0,delta_bic_gamma0,joint_wins_nll,joint_wins_bic,q_center_true,q_dist_1_true,q_multiplier_1_true,q_center_est,q_dist_1_est,q_multiplier_1_est,log_r_est,log_q_center_est,log_q_dist_1_est,gamma_error,alpha_error,phi_error,r_error,abs_gamma_error,abs_alpha_error,abs_phi_error,abs_r_error,true_positive_coupling,true_ictal_scale_coupling,gamma_regime,alpha_regime,phi_regime,r_regime,mean_x,sd_x,mean_q,median_q,max_q,N_particles_fit,N_particles_eval,N_eval_repeats,runtime_sec
-5,-3.0,0.21,0.0009,20,1913060549,True,,60,-0.16,-0.18508145732908926,0.045657793058849976,-4.962343204449857,-4.992968683427225,0.0005661204857052092,-0.18331584653786087,0.3387825698023563,-6.771783269541572,0.004851218740391901,-67.79585862257575,-68.14400576778473,-115.11999443404099,-119.91063328668106,-0.3481471452089835,-4.790638852640072,False,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.006996514346468439,4.7474782251134656e-05,0.006785490588624039,-7.47670363014449,-4.962343204449857,-9.955311887877082,-1.9929686834272253,0.03765679555014323,-0.16434220694115,-0.0003338795142947908,1.9929686834272253,0.03765679555014323,0.16434220694115,0.0003338795142947908,False,False,ictal_scale,low,low,low,-0.18035997130496634,0.07120032880691804,0.005630894344105103,0.005709934699279192,0.006737946999085467,1200,500,10,86.05463027954102
-5,-3.0,0.21,0.0009,21,1879640655,True,,60,-0.16,-0.14734582128979368,0.061940644607079966,-5.199570725640062,-4.9999999782912,0.0005767517204833364,-0.1551619677224083,0.29354507052858697,-7.3640431483007225,0.004722471823751785,-70.71020464623923,-70.95046525786489,-120.94868648136796,-125.52355226684138,-0.24026061162565782,-4.5748657854734205,False,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.005518933048780815,3.7186279181455825e-05,0.006737947145358213,-7.458098677848824,-5.199570725640062,-10.199570703931261,-1.9999999782912,-0.19957072564006229,-0.14805935539292003,-0.00032324827951666355,1.9999999782912,0.19957072564006229,0.14805935539292003,0.00032324827951666355,False,False,ictal_scale,low,low,low,-0.16129828943145172,0.07143303345788901,0.0057605135305891465,0.005965868997228294,0.006737946999085467,1200,500,10,86.3064272403717
-5,-3.0,0.21,0.0009,22,1804349621,True,,60,-0.16,-0.17421303420930562,0.2115137807856391,-4.995147160283238,-4.994447307151763,0.0006436953350749054,-0.1660692750890747,0.4174710984704323,-5.540163761890462,0.00300046579403016,-65.03149827104959,-63.634660111751295,-109.59127373098866,-110.89194197461418,1.3968381592982908,-1.3006682436255232,True,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.006770724643894095,4.587480659849713e-05,0.006775464815256888,-7.348285025980425,-4.995147160283238,-9.989594467435001,-1.9944473071517628,0.004852839716762425,0.0015137807856391017,-0.00025630466492509454,1.9944473071517628,0.004852839716762425,0.0015137807856391017,0.00025630466492509454,False,False,ictal_scale,low,low,low,-0.16094252716402063,0.07922042543327044,0.00564073799062083,0.0056511214626940014,0.006737946999085467,1200,500,10,91.08244609832764
-5,-3.0,0.21,0.0009,23,258470954,True,,60,-0.16,-0.15036181288352948,0.07926978724338726,-4.851753210582808,-2.4558692246575076,0.0006640169832278255,-0.14931484847489113,0.3546090240308125,-6.2377930067500005,0.005504035692434851,-61.94839499796525,-62.28961701593596,-103.42506718482,-108.20185578298351,-0.3412220179707077,-4.77678859816352,False,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.00781466477905961,0.0006704090997737578,0.08578859346215394,-7.3172028316645905,-4.851753210582808,-7.307622435240315,0.5441307753424924,0.14824678941719238,-0.13073021275661273,-0.00023598301677217452,0.5441307753424924,0.14824678941719238,0.13073021275661273,0.00023598301677217452,False,False,ictal_scale,low,low,low,-0.15102847832074773,0.07885515174591248,0.005655958927876269,0.005707029409556331,0.006737946999085467,1200,500,10,82.1438422203064
-5,-3.0,0.21,0.0009,24,1794977579,True,,60,-0.16,-0.1530694520221386,0.062089392654159914,-5.099778905732155,0.26645307808952073,0.0005038233214007056,-0.15117840325623672,0.3436849385930511,-6.73610808456033,0.0052521785843174795,-65.43555846734964,-65.3140536243342,-110.39939412358876,-114.25072899978001,0.12150484301542974,-3.8513348761912454,True,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.0060980946702574,0.007960003593807176,1.3053263394927226,-7.5932849041272705,-5.099778905732155,-4.833325827642634,3.266453078089521,-0.09977890573215475,-0.14791060734584008,-0.0003961766785992944,3.266453078089521,0.09977890573215475,0.14791060734584008,0.0003961766785992944,False,False,ictal_scale,low,low,low,-0.1541292557423826,0.07118702551610495,0.005716366430968932,0.005850940104391166,0.006737946999085467,1200,500,10,70.14966917037964
-5,-3.0,0.21,0.0009,25,149760026,True,,60,-0.16,-0.15278198471660198,0.287916687994896,-5.299302496635336,-4.9999982291717,0.0005043275021975364,-0.15659311098992545,0.44530975212935264,-5.810252640238417,0.0011070878611669744,-75.84729316369024,-74.92468733391192,-131.22286351626997,-133.47199641893545,0.9226058297783197,-2.2491329026654796,True,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.0049950767749702115,3.365662216615829e-05,0.0067379589308432615,-7.592284694977882,-5.299302496635336,-10.299300725807036,-1.9999982291717,-0.29930249663533637,0.07791668799489601,-0.00039567249780246355,1.9999982291717,0.29930249663533637,0.07791668799489601,0.00039567249780246355,False,False,ictal_scale,low,low,low,-0.1554345423593008,0.0680058150121199,0.005776900699223916,0.005953937144907182,0.006737946999085467,1200,500,10,108.91593265533447
-5,-3.0,0.21,0.0009,26,1686266651,True,,60,-0.16,-0.15925545137731423,-0.13004525359445585,-5.036479149923929,-1.644447558736805,0.000751621433687361,-0.1558152723735377,-0.07738384382902952,-10.602457867675167,0.006875093421279059,-64.48902927556307,-64.17544075044226,-108.50633574001563,-111.97350325199612,0.3135885251208066,-3.4671675119804917,True,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.006496581588220909,0.0012546147712968255,0.19311922035607063,-7.1932777734189095,-5.036479149923929,-6.680926708660734,1.355552441263195,-0.0364791499239292,-0.3400452535944558,-0.00014837856631263894,1.355552441263195,0.0364791499239292,0.3400452535944558,0.00014837856631263894,False,False,ictal_scale,low,low,low,-0.1591032235328991,0.07741747425500961,0.005657009301663904,0.005788923769267063,0.006737946999085467,1200,500,10,74.74341940879822
-5,-3.0,0.21,0.0009,27,140387984,True,,60,-0.16,-0.15566234553790062,0.06333088700967256,-4.725920286460953,-4.9999999782912,0.0005526443707859384,-0.15227073238350952,0.23841881165625128,-7.043247930207871,0.006306856125967085,-63.67538042826815,-62.501363399254444,-106.8790380454258,-108.62534854962048,1.1740170290137044,-1.7463105041946818,True,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.008862554067290213,5.971542087828091e-05,0.006737947145358213,-7.5007958541165305,-4.725920286460953,-9.725920264752153,-1.9999999782912,0.2740797135390469,-0.14666911299032742,-0.00034735562921406153,1.9999999782912,0.2740797135390469,0.14666911299032742,0.00034735562921406153,False,False,ictal_scale,low,low,low,-0.14980936340833384,0.08111411013574482,0.005674157544811712,0.0058024426520683035,0.006737946999085467,1200,500,10,69.80857563018799
-5,-3.0,0.21,0.0009,28,1504829573,True,,60,-0.16,-0.15740691163974005,0.1250494943357137,-5.013116533573365,-4.917171183315891,0.0005423250500867262,-0.15613887441510743,0.4016202004499549,-6.363368799280186,0.0035140468982763815,-70.95099388911311,-71.13298329386492,-121.4302649671157,-125.88858833884144,-0.18198940475181757,-4.45832337172574,False,False,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.006650145575021077,4.8677788661710674e-05,0.007319807982031497,-7.519645012879598,-5.013116533573365,-9.930287716889257,-1.917171183315891,-0.013116533573365174,-0.0849505056642863,-0.0003576749499132738,1.917171183315891,0.013116533573365174,0.0849505056642863,0.0003576749499132738,False,False,ictal_scale,low,low,low,-0.1613313685076566,0.06724376352435694,0.005766073878342787,0.005829315340952027,0.006737946999085467,1200,500,10,66.85870790481567
-5,-3.0,0.21,0.0009,29,31677056,True,,60,-0.16,-0.1751791998478227,0.2236390908019961,-4.957780804228283,-4.951755819460128,0.0005466962715904251,-0.17499386551036739,0.4741806489942789,-5.29189171095207,0.0011396702456520026,-69.26472184318669,-66.62696370051128,-118.05772087526287,-116.87654915213416,2.637758142675409,1.1811717231287133,True,True,0.006737946999085467,0.0003354626279025118,0.04978706836786394,0.007028508173898428,4.969845938219085e-05,0.007070982654150508,-7.511617171932149,-4.957780804228283,-9.90953662368841,-1.9517558194601277,0.04221919577171729,0.013639090801996101,-0.00035330372840957486,1.9517558194601277,0.04221919577171729,0.013639090801996101,0.00035330372840957486,False,False,ictal_scale,low,low,low,-0.17068326319813343,0.06794088823563364,0.00574247529070041,0.005743499397741163,0.006737946999085467,1200,500,10,68.94290018081665
