alpha_true,gamma_true,phi_true,r_true,rep,seed,success,error,T,mu_true,mu_est,phi_est,alpha_est,gamma_est,r_est,gamma0_mu_est,gamma0_phi_est,gamma0_alpha_est,gamma0_r_est,joint_nll,gamma0_nll,bic_joint,bic_gamma0,delta_nll_gamma0,delta_bic_gamma0,joint_wins_nll,joint_wins_bic,q_center_true,q_dist_1_true,q_multiplier_1_true,q_center_est,q_dist_1_est,q_multiplier_1_est,log_r_est,log_q_center_est,log_q_dist_1_est,gamma_error,alpha_error,phi_error,r_error,abs_gamma_error,abs_alpha_error,abs_phi_error,abs_r_error,true_positive_coupling,true_ictal_scale_coupling,gamma_regime,alpha_regime,phi_regime,r_regime,mean_x,sd_x,mean_q,median_q,max_q,N_particles_fit,N_particles_eval,N_eval_repeats,runtime_sec
-4,1.17,0.22,0.004,61,1871288790,True,,60,-0.11,-0.07140121242530983,0.31293499317979767,-4.541089230357546,3.109831659342953,0.0032422857679466587,-0.07358102024541292,0.4518127036304635,-4.28693785226966,0.004772510536309346,-28.514554763585732,-29.362365143042304,-36.55738671606096,-42.3473520371962,-0.8478103794565719,-5.7899653211352415,False,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.010661787084374466,0.23900816343202644,22.41727034507266,-5.731476713980556,-4.541089230357546,-1.431257571014593,1.939831659342953,-0.5410892303575459,0.09293499317979767,-0.0007577142320533414,1.939831659342953,0.5410892303575459,0.09293499317979767,0.0007577142320533414,True,True,strong,low,low,low,-0.08165248305671645,0.13106296337941215,0.020919919645158772,0.02042503659200891,0.029940995527359335,1200,500,10,68.00875616073608
-4,1.17,0.22,0.004,62,887171879,True,,60,-0.11,-0.10691302374564703,0.09455285085897168,-3.620467049532981,-0.31302737402318653,0.0024947670246207735,-0.0980927464587531,0.37935483686619914,-4.857575656635033,0.019554906761592383,-21.552676094830638,-21.88978353133177,-22.633629378550772,-27.402188813775137,-0.33710743650113173,-4.768559435224365,False,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.026770170576758727,0.01957514903579103,0.7312298955907941,-5.993559931044051,-3.620467049532981,-3.9334944235561675,-1.4830273740231865,0.37953295046701907,-0.12544714914102834,-0.0015052329753792266,1.4830273740231865,0.37953295046701907,0.12544714914102834,0.0015052329753792266,True,True,strong,low,low,low,-0.1079757643967874,0.15857786279475627,0.021406143313778207,0.020954486860390184,0.029962939247662735,1200,500,10,58.48019599914551
-4,1.17,0.22,0.004,63,1861916748,True,,60,-0.11,-0.15322081087615197,0.30680664866926666,-4.556631266186454,4.2752881635195745,0.001964060991858311,-0.15535222066724874,0.3841232587798416,-5.058687472331536,0.012095046953220726,-33.92610674144605,-33.63279363642947,-47.380490671781594,-50.88820902397053,0.2933131050165798,-3.507718352188938,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.010497362265510003,0.7547693276804097,71.90085552827591,-6.232741014614383,-4.556631266186454,-0.2813431026668791,3.1052881635195746,-0.5566312661864536,0.08680664866926666,-0.002035939008141689,3.1052881635195746,0.5566312661864536,0.08680664866926666,0.002035939008141689,True,True,strong,low,low,low,-0.166770646290083,0.13617293211476944,0.020986367563155535,0.02024553050742507,0.03006383872895745,1200,500,10,73.27068185806274
-4,1.17,0.22,0.004,64,896543921,True,,60,-0.11,-0.10576035224569923,0.10455635191068621,-3.8124176972467914,0.2292118580744666,0.0024823698115758117,-0.10804114323031104,0.15369957933081824,-3.9698890816293986,0.0037878699971131383,-25.23590699010617,-25.07747569422852,-30.000091169101836,-33.777573139568645,0.15843129587764793,-3.777481970466809,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.022094696044548372,0.027786476341791162,1.2576084452923342,-5.998541605887045,-3.8124176972467914,-3.583205839172325,-0.9407881419255333,0.18758230275320864,-0.11544364808931379,-0.0015176301884241884,0.9407881419255333,0.18758230275320864,0.11544364808931379,0.0015176301884241884,True,True,strong,low,low,low,-0.11140250245951254,0.1618292097199161,0.021455748815738068,0.020889242370085177,0.030212054426619225,1200,500,10,57.05435490608215
-4,1.17,0.22,0.004,65,1753205820,True,,60,-0.11,-0.11562524881616221,-0.10195191439303042,-3.7716995736160266,-2.6747349621870313,0.0019182875234081654,-0.11734541092738046,0.09565328876173446,-8.307040867776005,0.019816731647758667,-32.537931258500116,-32.192811532024095,-44.60413970588973,-48.008244815159784,0.34511972647602107,-3.4041051092700556,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.023012917883338237,0.001586167522113431,0.06892509373015426,-6.256322405826782,-3.7716995736160266,-6.446434535803058,-3.8447349621870313,0.2283004263839734,-0.3219519143930304,-0.002081712476591835,3.8447349621870313,0.2283004263839734,0.3219519143930304,0.002081712476591835,True,True,strong,low,low,low,-0.11884079122514175,0.12789718537529274,0.02076410757359402,0.020667712862510956,0.02599190795478538,1200,500,10,82.0291109085083
-4,1.17,0.22,0.004,66,1005254849,True,,60,-0.11,-0.05705924076789188,0.1481678825814997,-3.411972222062567,-4.995841027233089,0.0026105181296090622,-0.07492226340844557,0.3511467597723932,-4.186380945696649,0.009108778675305108,-27.640469296618896,-26.05555060333619,-34.80921578212729,-35.73372295778398,1.584918693282706,-0.9245071756566929,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.03297610000882354,0.00022311722559800387,0.006766028291347483,-5.948206560257851,-3.411972222062567,-8.407813249295657,-6.165841027233089,0.588027777937433,-0.07183211741850029,-0.0013894818703909378,6.165841027233089,0.588027777937433,0.07183211741850029,0.0013894818703909378,True,True,strong,low,low,low,-0.06383921987310444,0.13341525695997816,0.02085702542462224,0.020034559866326747,0.030464252919041975,1200,500,10,71.1706817150116
-4,1.17,0.22,0.004,67,1743833778,True,,60,-0.11,-0.14921572415358497,0.2434693070964186,-3.533394420723899,-4.780029916956433,0.0018640359605394026,-0.15991343207372996,0.42729278173719343,-4.8723754946496065,0.012781909443610061,-31.34232196657144,-30.218876470390637,-42.21292112203238,-44.060374691892875,1.1234454961808034,-1.8474535698604981,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.029205611289417368,0.0002452029463953084,0.008395747788513422,-6.285011270769956,-3.533394420723899,-8.313424337680333,-5.950029916956433,0.4666055792761008,0.02346930709641859,-0.0021359640394605977,5.950029916956433,0.4666055792761008,0.02346930709641859,0.0021359640394605977,True,True,strong,low,low,low,-0.14810302264080502,0.13544633340125986,0.020921037118892247,0.020303955032699276,0.028414323422154036,1200,500,10,77.14549899101257
-4,1.17,0.22,0.004,68,98616225,True,,60,-0.11,-0.09583961098535494,0.2199607338824785,-4.321562598550279,1.812564592362994,0.0016300578198342529,-0.10339993705502928,0.45760608740646286,-4.316242123806747,0.002758093941980318,-35.9111501023997,-34.527185255033174,-51.3505773936889,-52.67699226117794,1.3839648473665278,-1.3264148674890421,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.013279117392504782,0.08134971032372544,6.126138350854716,-6.41913979250164,-4.321562598550279,-2.5089980061872845,0.6425645923629941,-0.3215625985502788,-3.926611752150255e-05,-0.0023699421801657472,0.6425645923629941,0.3215625985502788,3.926611752150255e-05,0.0023699421801657472,True,True,strong,low,low,low,-0.08996616553193525,0.12532414059637403,0.020686460208758566,0.020245154986636836,0.02609118904676088,1200,500,10,53.316386699676514
-4,1.17,0.22,0.004,69,1635122850,True,,60,-0.11,-0.10579340365777588,0.004545090231946067,-4.31609468520345,2.0473232462902176,0.0021334678160306202,-0.11744738264317181,0.27145539197630736,-4.303002526615634,0.0008555205572909888,-32.97048660764936,-28.889855463308162,-45.46925040418822,-41.40233267772793,4.080631144341201,4.0669177264602965,True,True,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.013351925328069334,0.10343918340703574,7.74713615193599,-6.1500065405071265,-4.31609468520345,-2.2687714389132325,0.8773232462902176,-0.3160946852034501,-0.21545490976805393,-0.0018665321839693798,0.8773232462902176,0.3160946852034501,0.21545490976805393,0.0018665321839693798,True,True,strong,low,low,low,-0.10577020942241756,0.13403361024411764,0.020798395788007015,0.020236452558545115,0.02704754262705587,1200,500,10,57.88969802856445
-4,1.17,0.22,0.004,70,2137388944,True,,60,-0.11,-0.14349797236957432,0.08677664784165616,-4.039263742077141,2.827928517635947,0.0026814820629486734,-0.1442608133339147,0.3588766505924774,-3.851723791077504,0.007659983293975333,-22.318547770555078,-20.85464801403299,-24.165372729999653,-25.331917779177576,1.463899756522089,-1.1665450491779232,True,False,0.01831563888873418,0.05901285366944784,3.2219926385284996,0.017610433464863795,0.2977993848325054,16.91039493301925,-5.921385628749319,-4.039263742077141,-1.2113352244411941,1.657928517635947,-0.03926374207714112,-0.13322335215834386,-0.0013185179370513267,1.657928517635947,0.03926374207714112,0.13322335215834386,0.0013185179370513267,True,True,strong,low,low,low,-0.1279772439178225,0.15768694337818043,0.02140871689824845,0.021052375647980102,0.0309938387834848,1200,500,10,78.13127851486206
